job_id,num_gpu,submit_time,iterations,model_name,batch_size,duration,interval,iteration_time,resource_time_0,resource_time_1,resource_time_2,priority
283,1,4238559000,662427,resnet18,128,516031000,3000,779,711,110,0,1
284,1,4238563000,4822738,vgg16,16,516033000,4000,107,117,68,0,0
285,1,4238566000,1211354,gpt2,4,516037000,3000,426,0.6,410,0,0
286,1,4238569000,2899095,bert,4,516039000,3000,178,0.5,160,0,1
287,1,4238572000,4732651,vgg19,16,515859000,3000,109,114,80,0,1
288,1,4238576000,4734284,vgg19,16,516037000,4000,109,114,80,0,0
289,1,4238580000,1211340,gpt2,4,516031000,4000,426,0.6,410,0,1
290,1,4238583000,379863,dqn,128,186133000,3000,490,446,8,0,1
291,1,4238586000,437291,gpt2,4,186286000,3000,426,0.6,410,0,1
292,1,4238590000,998102,a2c,64,516019000,4000,517,514,14,0,1
293,4,4240913000,182,dqn,128,92000,15000,505,440,8,0.4,1
294,1,4242644000,6944401,vgg16,16,743051000,514000,107,117,68,0,0
295,4,4243869000,134,resnet18,128,124000,572000,921,723,113,73,1
296,4,4243885000,203674,gpt2,4,88191000,16000,433,0.6,413,20,0
297,4,4245153000,2102,dqn,128,1062000,56000,505,440,8,0.4,1
298,4,4245178000,2381,gpt2,4,1031000,10000,433,0.6,413,20,0
299,4,4245994000,32005,bert,4,6081000,297000,190,0.5,163,18,1
300,4,4246023000,3944,gpt2,4,1708000,29000,433,0.6,413,20,0
301,4,4251430000,19919,resnet18,128,18346000,72000,921,723,113,73,0
302,4,4251434000,95642,bert,4,18172000,4000,190,0.5,163,18,1
303,4,4253391000,177127,vgg19,16,37551000,288000,212,84,85,73,1
304,8,4257328000,976638,dqn,128,497109000,53000,509,435,8,0.5,0
305,4,4265546000,512847,bert,4,97441000,49000,190,0.5,163,18,0
306,4,4302753000,3386,shufflenet_v2_x1_0,128,3000000,45000,886,703,62,17,0
307,1,4302787000,1705,shufflenet_v2_x1_0,128,1361000,20000,798,706,59,0,1
308,4,4304374000,6778,gpt2,4,2935000,477000,433,0.6,413,20,1
309,4,4305079000,22173,shufflenet_v2_x1_0,128,19646000,582000,886,703,62,17,0
310,4,4308027000,10752,dqn,128,5430000,530000,505,440,8,0.4,1
311,4,4322941000,11251,a2c,64,5997000,444000,533,502,10,0.3,1
312,4,4363768000,2568,dqn,128,1297000,471000,505,440,8,0.4,0
313,8,4388041000,268962,dqn,128,136902000,31000,509,435,8,0.5,0
314,8,4388907000,3887,resnet18,128,3926000,0,1010,784,117,77,1
315,8,4389136000,39788,resnet18,128,40186000,12000,1010,784,117,77,0
316,4,4394242000,5069,a2c,64,2702000,2000,533,502,10,0.3,1
317,4,4414052000,45584,vgg19,16,9664000,29000,212,84,85,73,0
318,8,4431116000,170124,a2c,64,94419000,19000,555,502,14,0.4,1
319,8,4436304000,416962,vgg16,16,89230000,6000,214,82,75,66,1
320,8,4459453000,1256,vgg19,16,284000,156000,226,82,88,60,0
321,8,4459514000,1185,gpt2,4,518000,61000,437,0.6,419,49,1
322,4,4481822000,664,resnet18,128,612000,184000,921,723,113,73,1
323,4,4482756000,2,shufflenet_v2_x1_0,128,2000,58000,886,703,62,17,1
324,4,4483051000,13,shufflenet_v2_x1_0,128,12000,280000,886,703,62,17,1
325,4,4483075000,307312,shufflenet_v2_x1_0,128,272279000,24000,886,703,62,17,0
326,4,4484162000,14,shufflenet_v2_x1_0,128,13000,38000,886,703,62,17,1
327,4,4486947000,41,dqn,128,21000,50000,505,440,8,0.4,1
328,4,4488504000,984562,dqn,128,497204000,182000,505,440,8,0.4,1
329,4,4494277000,2386084,vgg16,16,479603000,13000,201,82,72,67,1
330,4,4497988000,5825,vgg16,16,1171000,43000,201,82,72,67,1
331,4,4504641000,373,bert,4,71000,180000,190,0.5,163,18,0
332,4,4505268000,1026766,vgg16,16,206380000,2000,201,82,72,67,0
333,4,4505285000,1950,dqn,128,985000,4000,505,440,8,0.4,0
334,4,4507993000,250316,shufflenet_v2_x1_0,128,221780000,1000,886,703,62,17,1
335,4,4508009000,968443,vgg19,16,205310000,9000,212,84,85,73,1
336,1,4508614000,773,dqn,128,379000,117000,490,446,8,0,1
337,8,4513730000,621878,shufflenet_v2_x1_0,128,595138000,12000,957,769,57,10,1
338,4,4521575000,28,a2c,64,15000,181000,533,502,10,0.3,1
339,4,4521634000,492976,vgg19,16,104511000,59000,212,84,85,73,1
340,4,4522017000,5263,vgg16,16,1058000,254000,201,82,72,67,0
341,4,4522057000,540768,bert,4,102746000,40000,190,0.5,163,18,1
342,4,4522932000,19131,gpt2,4,8284000,35000,433,0.6,413,20,1
343,4,4522984000,42852,bert,4,8142000,52000,190,0.5,163,18,1
344,4,4523016000,8909,resnet18,128,8206000,32000,921,723,113,73,0
345,4,4523114000,114198,shufflenet_v2_x1_0,128,101180000,98000,886,703,62,17,1
346,4,4523458000,795,a2c,64,424000,34000,533,502,10,0.3,1
347,4,4523483000,45,resnet18,128,42000,25000,921,723,113,73,1
348,4,4523661000,118,a2c,64,63000,9000,533,502,10,0.3,0
349,4,4523905000,521255,shufflenet_v2_x1_0,128,461832000,10000,886,703,62,17,0
350,4,4524134000,381086,a2c,64,203119000,1000,533,502,10,0.3,0
351,8,4525586000,1302,bert,4,250000,22000,192,0.5,167,59,1
352,8,4525610000,8902336,vgg19,16,2011928000,13000,226,82,88,60,0
353,8,4525638000,210908,gpt2,4,92167000,0,437,0.6,419,49,0
354,8,4527914000,2404496,gpt2,4,1050765000,8000,437,0.6,419,49,0
355,4,4531321000,453688,vgg19,16,96182000,6000,212,84,85,73,1
356,4,4531328000,104143,resnet18,128,95916000,7000,921,723,113,73,0
357,4,4531335000,99171,shufflenet_v2_x1_0,128,87866000,4000,886,703,62,17,1
