time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,real_executed_time,JCT,duration,pending_time,job_counter,promote
1511037.253350362,283,8,1305334.0,1305360.7433202267,1511037.253350362,205676.51003013528,11276.385389908877,205703.25335036195,10025.0,194426.86796045303,8,0
1518607.7913550811,312,8,1518369.0,1518480.8821399212,1518607.7913550811,126.90921515994705,126.9092151598497,238.7913550811354,87.0,111.88213992118835,1,0
1520423.0870624455,272,8,1123838.0,1123920.6532218456,1520423.0870624455,396502.43384059984,70702.2503927621,396585.08706244547,67173.0,325882.83666968346,31,0
1530389.7434771538,285,8,1312789.0,1312920.749995947,1530389.7434771538,217468.99348120694,5428.8513920784,217600.74347715382,5589.0,212171.89208507538,6,0
1534696.1381974437,288,8,1321479.0,1321560.7574465275,1534696.1381974437,213135.3807509162,5055.241785071113,213217.13819744368,4595.0,208161.8964123726,4,0
1535132.5350256832,289,8,1324301.0,1324440.7606739998,1535132.5350256832,210691.77435168345,1171.6358793648806,210831.53502568323,1003.0,209659.89914631844,3,0
1536541.1637692018,309,1,1502090.0,1502280.8707463741,1536541.1637692018,34260.29302282771,34260.29302282767,34451.16376920184,41827.0,190.87074637413025,28,0
1563264.6107474328,306,1,1493489.0,1493640.8631527424,1563264.6107474328,69623.74759469042,68183.7464354992,69775.6107474328,72493.0,1591.8643119335175,35,0
1577303.2370290842,311,1,1517413.0,1517760.8812482357,1577303.2370290842,59542.355780848535,58462.3541152564,59890.23702908424,72243.0,1427.8829138278961,25,0
1610476.7056646564,291,8,1332601.0,1332720.767818451,1610476.7056646564,277755.93784620543,34035.78560402177,277875.70566465636,33100.0,243839.9200606346,3,0
1625468.9149124622,324,2,1625098.0,1625400.9422307014,1625468.9149124622,67.97268176078796,67.97268176078796,370.9149124622345,19.0,302.94223070144653,1,0
1625472.920394659,325,2,1625114.0,1625400.9422307014,1625472.920394659,71.97816395759583,71.97816395759583,358.92039465904236,23.0,286.94223070144653,1,0
1636122.345423291,273,8,1128947.0,1128960.6568870544,1636122.345423291,507161.6885362365,173441.50264103196,507175.345423291,165572.0,333733.842782259,58,0
1640933.6345966295,274,8,1145059.0,1145160.6653215885,1640933.6345966295,495772.969275041,177532.79025630516,495874.63459662953,158099.0,318341.8443403244,57,0
1676659.6428166518,295,8,1379132.0,1379160.7913560867,1676659.6428166518,297498.8514605651,36498.693626273765,297527.64281665185,39028.0,261028.9491903782,3,0
1686278.9356014426,327,8,1686049.0,1686240.9712080956,1686278.9356014426,37.96439334703609,37.964393346959895,229.93560144258663,19.0,191.97120809555054,1,0
1686293.2857427597,328,8,1686053.0,1686240.9712080956,1686293.2857427597,52.31453466415405,52.31453466415405,240.2857427597046,23.0,187.97120809555054,1,0
1700343.7298464775,334,1,1700155.0,1700280.980525732,1700343.7298464775,62.74932074546814,62.74932074546814,188.72984647750854,7.0,125.9805257320404,1,0
1703830.3067203087,326,1,1681767.0,1681920.9682617188,1703830.3067203087,21909.338458589977,10749.333218388125,22063.306720308727,10644.0,11313.9735019207,9,0
1706577.2424651927,284,8,1310654.0,1310760.7473483086,1706577.2424651927,395816.4951168841,192776.35967105086,395923.2424651927,178596.0,203146.88279414177,39,0
1708925.324310021,298,8,1403263.0,1403280.8072400093,1708925.324310021,305644.5170700117,3244.3405708833175,305662.324310021,3375.0,302417.98373913765,3,0
1716041.457065799,301,8,1412668.0,1413000.814400673,1716041.457065799,303040.6426651261,7840.47358010032,303373.45706579904,6716.0,295532.9834856987,4,0
1721267.9860950818,303,8,1426795.0,1427040.8265242577,1721267.9860950818,294227.1595708241,6226.997345577587,294472.9860950818,5673.0,288245.9887495041,3,0
1722462.1586149347,293,8,1369645.0,1369800.7857160568,1722462.1586149347,352661.37289887783,111101.22108751643,352817.15861493465,99640.0,241715.93752741814,19,0
1722798.930286815,183,16,719340.0,719640.3990490437,1722798.930286815,1003158.5312377713,917.936606576226,1003458.9302868149,704.0,1002540.9936802387,3,0
1726848.2386531353,287,16,1320893.0,1321200.7567801476,1726848.2386531353,405647.4818729877,4607.244095277786,405955.23865313525,4391.0,401347.9945578575,3,0
1739226.2140721062,290,8,1325863.0,1325880.7629420757,1739226.2140721062,413345.45113003044,202385.30954372667,413363.2140721062,197214.0,210977.90452837944,33,0
1757660.0405662362,304,8,1465408.0,1465560.8463363647,1757660.0405662362,292099.1942298715,25339.040652782267,292252.04056623625,26721.0,266912.99991345406,8,0
1771413.0401094262,307,8,1495898.0,1496160.8658881187,1771413.0401094262,275252.1742213075,32972.03480437452,275515.04010942625,29521.0,242543.0053050518,4,0
1771610.408566475,313,8,1520452.0,1520640.8841860294,1771610.408566475,250969.52438044548,1129.389271736145,251158.4085664749,1000.0,250029.01929473877,3,0
1774350.527840714,314,8,1521417.0,1521720.886141777,1774350.527840714,252629.64169893693,3509.508146385713,252933.52784071397,3628.0,249424.0196943283,4,0
1774647.0006332311,315,8,1521857.0,1522080.8868618011,1774647.0006332311,252566.11377142998,1285.979295245084,252790.00063323113,1006.0,251504.021337986,4,0
1776164.358257931,316,8,1523224.0,1523520.8898408413,1776164.358257931,252643.46841708967,2443.335724037344,252940.35825793096,2256.0,250497.02253389359,3,0
1804080.8492803357,281,8,1305325.0,1305360.7433202267,1804080.8492803357,498720.10596010904,330599.9928557656,498755.8492803357,306101.0,168155.85642457008,79,0
1813045.4961850643,339,8,1812761.0,1812961.042342186,1813045.4961850643,84.45384287834167,84.45384287834167,284.4961850643158,41.0,200.04234218597412,1,0
1826370.163965611,282,8,1305330.0,1305360.7433202267,1826370.163965611,521009.42064538435,328769.2957624479,521040.163965611,345403.0,192270.86820316315,78,0
1826725.3763565368,319,8,1569084.0,1569240.916735649,1826725.3763565368,257484.45962088765,1164.3289923017676,257641.37635653676,1009.0,256477.04736423492,3,0
1830342.4830815792,341,8,1830117.0,1830241.051649332,1830342.4830815792,101.43143224716187,101.43143224716187,225.48308157920837,66.0,124.05164933204651,1,0
1830928.7792873338,340,8,1830030.0,1830241.051649332,1830928.7792873338,687.7276380017865,687.7276380018754,898.779287333833,796.0,211.0516493320465,2,0
1831037.5740052094,342,8,1830719.0,1830961.0529575348,1831037.5740052094,76.52104767458513,76.52104767452587,318.5740052093752,44.0,242.05295753479004,1,0
1841173.532076402,343,8,1840819.0,1841041.058107853,1841173.532076402,132.47396854916587,132.47396854920822,354.53207640210167,72.0,222.0581078529358,1,0
1851708.0082650878,297,8,1398481.0,1398600.8028991222,1851708.0082650878,453107.2053659656,165107.03452594063,453227.00826508785,210364.0,288119.9737391472,39,0
1864633.579469334,294,8,1379111.0,1379160.7913560867,1864633.579469334,485472.78811324737,228072.6304034103,485522.5794693341,220006.0,257449.9490659237,47,0
1867357.992862606,344,8,1866987.0,1867321.071455717,1867357.992862606,36.92140688886866,36.92140688896179,370.99286260595545,17.0,334.0714557170868,1,0
1914591.2728743597,353,1,1903803.0,1904041.095288515,1914591.2728743597,10550.177585844649,10550.17758584456,10788.27287435974,11234.0,238.09528851509094,5,0
1916531.9729828488,357,1,1909919.0,1910161.099161148,1916531.9729828488,6370.87382170069,6370.873821700703,6612.972982848762,6228.0,242.0991611480713,4,0
1930278.9531993694,365,8,1929234.0,1929241.1136426926,1930278.9531993694,1037.8395566768013,1037.8395566766912,1044.9531993693672,1244.0,7.113642692565918,2,0
1939261.257806444,308,8,1495923.0,1496160.8658881187,1939261.257806444,443100.39191832533,182460.2444046974,443338.2578064441,162955.0,260878.01340174675,55,0
1985743.7200226567,305,8,1470258.0,1470600.851897955,1985743.7200226567,515142.8681247018,251982.71727822043,515485.7200226567,229668.0,263503.00274443626,63,0
2007356.9888258327,354,1,1909892.0,1910161.099161148,2007356.9888258327,97195.88966468466,7555.838682924617,97464.98882583273,7180.0,89909.1501429081,6,0
2008642.43942422,355,1,1909902.0,1910161.099161148,2008642.43942422,98481.34026307194,8841.289281311902,98740.43942422,8691.0,89899.1501429081,7,0
2008526.9759889604,356,1,1909911.0,1910161.099161148,2008526.9759889604,98365.87682781229,8725.82584605217,98615.97598896036,8608.0,89890.1501429081,7,0
2008679.064894312,360,1,1909968.0,1910161.099161148,2008679.064894312,98517.96573316399,8877.914751403981,98711.06489431206,8690.0,89833.1501429081,7,0
2009328.1435792707,361,1,1909979.0,1910161.099161148,2009328.1435792707,99167.04441812262,9526.993436362527,99349.14357927069,11301.0,89822.1501429081,8,0
2010923.3573205557,358,1,1909929.0,1910161.099161148,2010923.3573205557,100762.25815940765,11122.207177647677,100994.35732055572,10946.0,89872.1501429081,10,0
2010899.7457705974,359,1,1909959.0,1910161.099161148,2010899.7457705974,100738.6466094493,11098.595627689361,100940.74577059736,10801.0,89842.1501429081,10,0
2010957.4217653102,362,1,1909989.0,1910161.099161148,2010957.4217653102,100796.32260416215,10796.270640832727,100968.42176531022,10158.0,90172.15112447739,9,0
2013391.148397489,317,8,1524994.0,1525320.892835617,2013391.148397489,488070.2555618719,237150.12336902184,488397.148397489,227705.0,251247.02502846718,71,0
2013216.0165601817,363,1,1910006.0,1910161.099161148,2013216.0165601817,103054.91739903367,11614.863806828585,103210.01656018174,10996.0,91595.15275335312,9,0
2038514.9634320736,320,8,1569089.0,1569240.916735649,2038514.9634320736,469274.0466964245,209353.9090218544,469425.9634320736,186945.0,260072.0544102192,66,0
2039750.3099878659,318,8,1525800.0,1526040.8938047886,2039750.3099878659,513709.41618307726,235429.27203735005,513950.30998786585,299106.0,278521.03795051575,78,0
2040851.8279437802,323,8,1569104.0,1569240.916735649,2040851.8279437802,471610.9112081311,100450.70556066254,471747.8279437802,89457.0,371297.1223831177,31,0
2051557.734066534,321,8,1569092.0,1569240.916735649,2051557.734066534,482316.817330885,190716.65891985892,482465.7340665341,182355.0,291749.0751466751,58,0
2072744.9750292518,268,8,1118075.0,1118160.6464474201,2072744.9750292518,954584.3285818317,662264.1576462009,954669.9750292518,603739.0,292405.8173830509,183,0
2126736.980550944,322,8,1569101.0,1569240.916735649,2126736.980550944,557496.0638152948,240695.88568967473,557635.9805509439,220701.0,316940.094861269,51,0
2186023.808990578,337,8,1733589.0,1733761.0022630692,2186023.808990578,452262.806727509,59142.58425341086,452434.80899057817,75632.0,393292.22473716736,5,0
